epoch,train_loss,train_auroc,train_auprc,train_accuracy,train_f1,val_loss,val_auroc,val_auprc,val_accuracy,val_f1
1,0.4496633588271949,0.5247074829931974,0.7001211555383902,0.5656324582338902,0.6714801444043321,0.4123572111129761,0.5714285714285714,0.758085286580907,0.43333333333333335,0.41379310344827586
2,0.4211323192978816,0.5168979591836735,0.7083218488897021,0.4128878281622912,0.3787878787878788,0.41331419348716736,0.5859788359788359,0.7748909505811734,0.7,0.8235294117647058
