epoch,train_loss,train_auroc,train_auprc,train_accuracy,train_f1,val_loss,val_auroc,val_auprc,val_accuracy,val_f1
1,1.3227034926648693,0.6094001006445119,0.06640759260244136,0.6388640828719414,0.11237928007023705,1.1628120183944701,0.7816759511674766,0.21839309077122263,0.74375,0.18326693227091634
2,1.1409884124680234,0.7399540970703414,0.1605096380951751,0.7267369173066619,0.15562913907284767,1.078254828453064,0.8074355023507566,0.16679285145992595,0.82,0.21739130434782608
3,0.9921906527120485,0.8214479261424119,0.2556673624116633,0.7924629398106805,0.22013422818791947,1.0474191737174987,0.824858757062147,0.22574116842327321,0.825,0.2222222222222222
