epoch,train_loss,train_auroc,train_auprc,train_accuracy,train_f1,val_loss,val_auroc,val_auprc,val_accuracy,val_f1
1,1.1691413622066011,0.5756187499260929,0.20566365364889932,0.594140764558771,0.2782719186785261,1.117127070426941,0.7677353837226171,0.4201728275557768,0.2325,0.2810304449648712
2,1.1054339809858957,0.661164696468622,0.2808694496129965,0.5666309396212933,0.3204481792717087,1.0579075765609742,0.7960249528507181,0.4453161779900441,0.86,0.46153846153846156
